ICAO_ID ,Name,Size,Latitude,Longitude,municipality,local_region,ID_ST,City,State
KGGP,Logansport Cass County Airport,small_airport,40.711201,-86.374901,Logansport,IN,5839,Logansport,IN
KMDQ,Madison County Executive Airport-Tom Sharp Jr Field,small_airport,34.8614006,-86.55750275,Huntsville,AL,9582,Huntsville,AL
KHSV,Huntsville International Carl T Jones Field,medium_airport,34.637199,-86.775101,Huntsville,AL,9582,Huntsville,AL
KHOP,Campbell Army Airfield (Fort Campbell),medium_airport,36.674154,-87.48974,Fort Campbell,KY,14164,Fort Campbell,KY
KHKA,Blytheville Municipal Airport,small_airport,35.940399169900004,-89.83080291750001,Blytheville,AR,9719,Blytheville,AR
KBYH,Arkansas International Airport,medium_airport,35.9642982483,-89.94400024410001,Blytheville,AR,9719,Blytheville,AR
KRZZ,Halifax County Airport,closed,36.4394989014,-77.7092971802,Roanoke Rapids,NC,8546,Roanoke Rapids,NC
KIXA,Halifax-Northampton Regional Airport,small_airport,36.32979965,-77.63523102,Roanoke Rapids,NC,8546,Roanoke Rapids,NC
KNCA,MCAS New River / McCutcheon Field,medium_airport,34.708401,-77.439697,Jacksonville,NC,5947,Jacksonville,NC
KAPN,Alpena County Regional Airport,medium_airport,45.0780983,-83.56030273,Alpena,MI,9284,Alpena,MI
KOXB,Ocean City Municipal Airport,small_airport,38.310398101807,-75.124000549316,Ocean City,MD,6177,Ocean City,MD
7MD6,65th Street Heliport,heliport,38.38930130004883,-75.07209777832031,Ocean City,MD,6177,Ocean City,MD
3MD3,Hoopers Heliport,heliport,38.311500549316406,-75.12049865722656,Ocean City,MD,6177,Ocean City,MD
KDNV,Vermilion Regional Airport,small_airport,40.199124,-87.59663,Danville,IL,15686,Danville,IL
KPLN,Pellston Regional Airport of Emmet County Airport,medium_airport,45.57089996,-84.79669952,Pellston,MI,5982,Pellston,MI
KPGV,Pitt Greenville Airport,medium_airport,35.6352005,-77.38529968,Greenville,NC,6002,Greenville,NC
KBNL,Barnwell Regional Airport,small_airport,33.25780106,-81.38829803,Barnwell,SC,6010,Barnwell,SC
KDVK,Stuart Powell Field,small_airport,37.579409,-84.774347,Danville,KY,6016,Danville,KY
0PN7,Drillmore Acres Airport,small_airport,40.128299713134766,-77.63140106201172,Newburg,PA,6021,Newburg,PA
US-0906,Derick Ultralight Flightpark,small_airport,40.194217,-77.518326,Newburg,PA,6021,Newburg,PA
KCEY,Kyle Oakley Field,small_airport,36.66460037,-88.37280273,Murray,KY,6025,Murray,KY
22GE,Hawks Ridge Heliport,heliport,34.257778,-84.274444,Ball Ground,GA,6027,Ball Ground,GA
4GA0,Pegasus Run Airport,closed,34.280102,-84.421303,Ball Ground,GA,6027,Ball Ground,GA
KOKK,Kokomo Municipal Airport,small_airport,40.528198242188,-86.05899810791,Kokomo,IN,16394,Kokomo,IN
KJFX,Walker County Airport-Bevill Field,small_airport,33.90200043,-87.31420135,Jasper,AL,6077,Jasper,AL
KOGS,Ogdensburg International Airport,small_airport,44.6819,-75.4655,Ogdensburg,NY,8048,Ogdensburg,NY
KFZG,Fitzgerald Municipal Airport,small_airport,31.68370056152344,-83.27050018310547,Fitzgerald,GA,8794,Fitzgerald,GA
4AL3,Wallace State College Heliport,closed,34.066898,-86.790802,Hanceville,AL,6148,Hanceville,AL
2AL7,Mount Aero Lake Farm Airport,small_airport,34.062801361083984,-86.72309875488281,Hanceville,AL,6148,Hanceville,AL
KEUF,Weedon Field,small_airport,31.9512996674,-85.1288986206,Eufaula,AL,13205,Eufaula,AL
22GA,Riverside Airport,small_airport,34.429298,-85.054398,Fairmount,GA,6264,Fairmount,GA
KFWC,Fairfield Municipal Airport,small_airport,38.37860107421875,-88.4126968383789,Fairfield,IL,9324,Fairfield,IL
K4A9,Isbell Field,small_airport,34.47370147705078,-85.72139739990234,Fort Payne,AL,9219,Fort Payne,AL
TN40,Jellico Hospital Heliport,heliport,36.57389831542969,-84.12969970703125,Jellico,TN,6416,Jellico,TN
W73,Mid Atlantic Soaring Center Airport,small_airport,39.75699996948242,-77.35140228271484,Fairfield,PA,6454,Fairfield,PA
3PN2,Karlindo Airport,small_airport,39.75899887084961,-77.34750366210938,Fairfield,PA,6454,Fairfield,PA
KHUL,Houlton International Airport,medium_airport,46.1231002808,-67.792098999,Houlton,ME,15468,Houlton,ME
K4A6,Scottsboro Municipal Word Field,small_airport,34.68870163,-86.00589752,Scottsboro,AL,9728,Scottsboro,AL
KCKP,Cherokee County Regional Airport,small_airport,42.7317009,-95.55590057,Cherokee,IA,15025,Cherokee,IA
KSLB,Storm Lake Municipal Airport,small_airport,42.5973014832,-95.2406997681,Storm Lake,IA,8641,Storm Lake,IA
KCNC,Chariton Municipal Airport,small_airport,41.01959991455078,-93.35970306396484,Chariton,IA,13055,Chariton,IA
7MO,Princeton-Kauffman Memorial Airport,small_airport,40.42079925537109,-93.59880065917967,Princeton,MO,14913,Princeton,MO
KDNS,Denison Municipal Airport,small_airport,41.9864006,-95.38069916,Denison,IA,6585,Denison,IA
KCIN,Arthur N Neu Airport,small_airport,42.0461997986,-94.7890014648,Carroll,IA,14586,Carroll,IA
KSDA,Shenandoah Municipal Airport,small_airport,40.7515983581543,-95.4136962890625,Shenandoah,IA,6600,Shenandoah,IA
KSHL,Sheldon Regional Airport,small_airport,43.208401,-95.833396,Sheldon,IA,12732,Sheldon,IA
KBIE,Beatrice Municipal Airport,small_airport,40.3013000488,-96.75409698490002,Beatrice,NE,14482,Beatrice,NE
KEED,Needles Airport,medium_airport,34.7663002014,-114.623001099,Needles,CA,6801,Needles,CA
KDVT,Phoenix Deer Valley Airport,small_airport,33.6883010864,-112.083000183,Phoenix,AZ,6609,Phoenix,AZ
KPHX,Phoenix Sky Harbor International Airport,large_airport,33.435302,-112.005905,Phoenix,AZ,6609,Phoenix,AZ
KSDL,Scottsdale Airport,small_airport,33.622898101807,-111.91100311279,Scottsdale,AZ,6611,Scottsdale,AZ
KLXV,Lake County Airport,small_airport,39.220298767100005,-106.317001343,Leadville,CO,6905,Leadville,CO
KSAD,Safford Regional Airport,small_airport,32.85480118,-109.6350021,Safford,AZ,7007,Safford,AZ
KU42,South Valley International Airport,medium_airport,40.619499,-111.992996,Salt Lake City,UT,6624,Salt Lake City,UT
KSLC,Salt Lake City International Airport,large_airport,40.785749,-111.979746,Salt Lake City,UT,6624,Salt Lake City,UT
KP08,Coolidge Municipal Airport,small_airport,32.9359016418457,-111.427001953125,Coolidge,AZ,6617,Coolidge,AZ
KGTF,Great Falls International Airport,medium_airport,47.48199844,-111.3710022,Great Falls,MT,6904,Great Falls,MT
KGFA,Malmstrom Air Force Base,heliport,47.504699707,-111.18699646,Great Falls,MT,6904,Great Falls,MT
31MT,Reverse 5 Bar M Airport,small_airport,47.236454,-111.302315,Great Falls,MT,6904,Great Falls,MT
KOGD,Ogden Hinckley Airport,medium_airport,41.195899963379,-112.0120010376,Ogden,UT,6619,Ogden,UT
KHIF,Hill Air Force Base,medium_airport,41.12403,-111.973086,Ogden,UT,6619,Ogden,UT
KFFZ,Falcon Field,small_airport,33.4608001709,-111.727996826,Mesa,AZ,6622,Mesa,AZ
KIWA,Phoenix–Mesa Gateway Airport,medium_airport,33.3078,-111.654999,Mesa,AZ,6622,Mesa,AZ
KIFP,Laughlin Bullhead International Airport,medium_airport,35.157398,-114.559998,Bullhead City,AZ,6620,Bullhead City,AZ
KTUS,Tucson International Airport / Morris Air National Guard Base,medium_airport,32.115004,-110.938053,Tucson,AZ,6621,Tucson,AZ
KDMA,Davis Monthan Air Force Base,medium_airport,32.1665000916,-110.883003235,Tucson,AZ,6621,Tucson,AZ
KRYN,Ryan Field,small_airport,32.1422004699707,-111.1750030517578,Tucson,AZ,6621,Tucson,AZ
KCHD,Chandler Municipal Airport,small_airport,33.2691,-111.810997,Chandler,AZ,6623,Chandler,AZ
KNYL,Yuma International Airport / Marine Corps Air Station Yuma,medium_airport,32.656601,-114.606003,Yuma,AZ,6718,Yuma,AZ
KGEU,Glendale Municipal Airport,small_airport,33.52690124511719,-112.29499816894533,Glendale,AZ,6642,Glendale,AZ
KLUF,Luke Air Force Base,medium_airport,33.535,-112.383003,Glendale,AZ,6642,Glendale,AZ
KMLD,Malad City Airport,small_airport,42.16659927368164,-112.2969970703125,Malad City,ID,6631,Malad City,ID
42CO,Ptarmigan Heliport,heliport,39.6875,-105.39600372314452,Evergreen,CO,6632,Evergreen,CO
70CO,Greystone Heliport,heliport,39.64080047607422,-105.39600372314452,Evergreen,CO,6632,Evergreen,CO
CO52,Marshdale STOLport,small_airport,39.58330154418945,-105.3030014038086,Evergreen,CO,6632,Evergreen,CO
KFLG,Flagstaff Pulliam International Airport,medium_airport,35.1385,-111.670998,Flagstaff,AZ,6633,Flagstaff,AZ
3AZ0,Flagstaff Medical Center Heliport,heliport,35.208297,-111.643164,Flagstaff,AZ,6633,Flagstaff,AZ
KCGZ,Casa Grande Municipal Airport,small_airport,32.954899,-111.766998,Casa Grande,AZ,6701,Casa Grande,AZ
US-5072,Babocomari Ranch Airport,small_airport,31.6204,-110.46079,Elgin,AZ,6635,Elgin,AZ
AZ19,C & L Ranch Ultralightport,small_airport,31.73780059814453,-110.6259994506836,Sonoita,AZ,6636,Sonoita,AZ
KPAN,Payson Airport,small_airport,34.256801605225,-111.33899688721,Payson,AZ,6637,Payson,AZ
KSHR,Sheridan County Airport,medium_airport,44.76919937133789,-106.9800033569336,Sheridan,WY,6939,Sheridan,WY
KBYI,Burley Municipal Airport,medium_airport,42.5425987244,-113.772003174,Burley,ID,13004,Burley,ID
KPRC,Prescott International Airport - Ernest A. Love Field,medium_airport,34.654499,-112.419998,Prescott,AZ,6641,Prescott,AZ
KJER,Jerome County Airport,small_airport,42.72669982910156,-114.45700073242188,Jerome,ID,6663,Jerome,ID
KLVM,Mission Field,medium_airport,45.6994018555,-110.447998047,Livingston,MT,9581,Livingston,MT
KBXK,Buckeye Municipal Airport,small_airport,33.422397,-112.686317,Buckeye,AZ,6738,Buckeye,AZ
KFOM,Fillmore Municipal Airport,small_airport,38.95830154,-112.362999,Fillmore,UT,6650,Fillmore,UT
US-4645,Fillmore Community Hospital Heliport,heliport,38.9548,-112.34085,Fillmore,UT,6650,Fillmore,UT
KCNY,Canyonlands Field,small_airport,38.75500107,-109.7549973,Moab,UT,10107,Moab,UT
KABQ,Albuquerque International Sunport,medium_airport,35.040199,-106.609001,Albuquerque,NM,6653,Albuquerque,NM
KAEG,Double Eagle II Airport,small_airport,35.145198822021484,-106.79499816894533,Albuquerque,NM,6653,Albuquerque,NM
NM59,Price's Dairy Airport,closed,34.98569,-106.6708,Albuquerque,NM,6653,Albuquerque,NM
UT71,Tooele Valley Hospital Heliport,heliport,40.524898529052734,-112.29399871826172,Tooele,UT,6655,Tooele,UT
KTVY,Bolinder Field Tooele Valley Airport,small_airport,40.61230087,-112.3509979,Tooele,UT,6655,Tooele,UT
20UT,Mountain West Medical Center Heliport,heliport,40.566001,-112.296984,Tooele,UT,6655,Tooele,UT
UT86,Miller Motorsports Park Heliport,heliport,40.583624,-112.383013,Tooele,UT,6655,Tooele,UT
UT34,Tooele Army Depot Helipad Heliport,heliport,40.5010986328125,-112.34400177001952,Tooele,UT,6655,Tooele,UT
UT46,Tooele Army Depot /South Area/ Heliport,heliport,40.317444,-112.308559,Tooele,UT,6655,Tooele,UT
91CO,Summit Medical Center Heliport,heliport,39.58140182495117,-106.09200286865234,Frisco,CO,6658,Frisco,CO
KIDA,Idaho Falls Regional Airport,medium_airport,43.514599,-112.070999,Idaho Falls,ID,6766,Idaho Falls,ID
KBIL,Billings Logan International Airport,medium_airport,45.807701,-108.542999,Billings,MT,6662,Billings,MT
US-1513,Husky Ranch Airport,small_airport,45.787,-108.729,Billings,MT,6662,Billings,MT
US-1251,Ostlunds Airport,small_airport,45.676021,-108.570635,Billings,MT,6662,Billings,MT
KIGM,Kingman Airport,medium_airport,35.259499,-113.938004,Kingman,AZ,6664,Kingman,AZ
CD42,Lookout Mountain Heliport,heliport,39.53329849243164,-107.28399658203124,Glenwood Springs,CO,6666,Glenwood Springs,CO
US-5200,Valley View Hospital Heliport,heliport,39.533063,-107.322448,Glenwood Springs,CO,6666,Glenwood Springs,CO
US-3899,Force Ranch Airport,small_airport,39.50794,-107.36984,Glenwood Springs,CO,6666,Glenwood Springs,CO
US-3708,Possum Creek Airport,closed,39.6295,-107.3758,Glenwood Springs,CO,6666,Glenwood Springs,CO
KGWS,Glenwood Springs Municipal Airport,small_airport,39.5083007812,-107.310997009,Glenwood Springs,CO,6666,Glenwood Springs,CO
US-1956,Vail Health EMS Heliport,heliport,39.644566,-106.381554,Vail,CO,6669,Vail,CO
CD74,Vail Junction Heliport,heliport,39.61669921875,-106.38400268554688,Vail,CO,6669,Vail,CO
K20V,McElroy Airfield,small_airport,40.05341,-106.369078,Kremmling,CO,6671,Kremmling,CO
CO74,Mc Elroy Heliport,heliport,40.0027999878,-106.452003479,Kremmling,CO,6671,Kremmling,CO
K33V,Walden Jackson County Airport,small_airport,40.75040054321289,-106.27100372314452,Walden,CO,6985,Walden,CO
KPVU,Provo-Utah Lake International Airport,medium_airport,40.2192,-111.723,Provo,UT,6673,Provo,UT
KSEZ,Sedona Airport,small_airport,34.848598480225,-111.78800201416,Sedona,AZ,6675,Sedona,AZ
K0E0,Moriarty Municipal Airport,small_airport,34.9751,-106.0028,Moriarty,NM,6976,Moriarty,NM
KPIH,Pocatello Regional Airport,medium_airport,42.9098014831543,-112.59600067138672,Pocatello,ID,6677,Pocatello,ID
KEEO,Meeker Airport,small_airport,40.04880142211914,-107.88600158691406,Meeker,CO,6678,Meeker,CO
KEVW,Evanston-Uinta County Airport-Burns Field,medium_airport,41.27479935,-111.0350037,Evanston,WY,6680,Evanston,WY
KFBR,Fort Bridger Airport,small_airport,41.3918991089,-110.406997681,Fort Bridger,WY,6925,Fort Bridger,WY
KVEL,Vernal Regional Airport,medium_airport,40.4408989,-109.5100021,Vernal,UT,6978,Vernal,UT
KE95,Benson Municipal Airport,small_airport,31.999396,-110.358224,Benson,AZ,6686,Benson,AZ
31AZ,Benson Airport,closed,31.963699,-110.260002,Benson,AZ,6686,Benson,AZ
US-1450,Benson Hospital Helipad,heliport,31.96545,-110.30814,Benson,AZ,6686,Benson,AZ
US-5264,Bayless Ranch Airport,closed,32.3921,-110.45338,Benson,AZ,6686,Benson,AZ
KLRU,Las Cruces International Airport,medium_airport,32.289398193359375,-106.9219970703125,Las Cruces,NM,6690,Las Cruces,NM
US-0056,Delle Airstrip,small_airport,40.762552,-112.787297,Grantsville,UT,6691,Grantsville,UT
KJAC,Jackson Hole Airport,medium_airport,43.6072998046875,-110.73799896240234,Jackson,WY,6762,Jackson,WY
KELP,El Paso International Airport,medium_airport,31.80719948,-106.3779984,El Paso,TX,6615,El Paso,TX
US-3148,Rocky Point Heliport,heliport,31.819454,-106.501599,El Paso,TX,6615,El Paso,TX
US-3475,Westerner Inn Airpark,closed,31.838,-106.568,El Paso,TX,6615,El Paso,TX
KEGE,Eagle County Regional Airport,medium_airport,39.64260101,-106.9179993,Eagle,CO,6731,Eagle,CO
KOLS,Nogales International Airport,medium_airport,31.4177,-110.848,Nogales,AZ,6700,Nogales,AZ
CO51,Henderson Heliport,heliport,39.7682991027832,-105.8479995727539,Empire,CO,6979,Empire,CO
CD37,Berthoud Pass Heliport,heliport,39.79389953613281,-105.76399993896484,Empire,CO,6979,Empire,CO
KBDU,Boulder Municipal Airport,small_airport,40.0393981934,-105.225997925,Boulder,CO,6886,Boulder,CO
CO10,Lemons Private Strip,small_airport,39.99470138549805,-105.2239990234375,Boulder,CO,6886,Boulder,CO
K44U,Salina Gunnison Airport,small_airport,39.0290985107,-111.837997437,Salina,UT,6710,Salina,UT
US-5337,McKay Flat Airstrip,closed,38.7057,-110.8667,Green River,UT,6711,Green River,UT
US-3402,Cedar Mountain Airstrip,small_airport,39.18855,-110.60305,Green River,UT,6711,Green River,UT
US-3403,Mexican Mountain Airstrip,small_airport,39.01928,-110.45136,Green River,UT,6711,Green River,UT
KU34,Green River Municipal Airport,small_airport,38.9613990784,-110.226997375,Green River,UT,6711,Green River,UT
KU20,(Old) Green River Airport,closed,38.994064,-110.177583,Green River,UT,6711,Green River,UT
UT13,Number 18 Airport,small_airport,40.56389999389648,-112.01399993896484,South Jordan,UT,6627,South Jordan,UT
US-6047,University of Utah Health South Jordan Medical Center Heliport,heliport,40.54114,-112.01445,South Jordan,UT,6627,South Jordan,UT
KGYR,Phoenix Goodyear Airport,small_airport,33.4225006104,-112.375999451,Goodyear,AZ,6736,Goodyear,AZ
KINW,Winslow Lindbergh Regional Airport,medium_airport,35.021900177,-110.722999573,Winslow,AZ,6761,Winslow,AZ
KGUC,Gunnison Crested Butte Regional Airport,small_airport,38.536346,-106.928306,Gunnison,CO,6717,Gunnison,CO
US-1087,Yellowstone Seaplane Base,seaplane_base,44.830001,-111.2875,West Yellowstone,MT,6722,West Yellowstone,MT
KWYS,Yellowstone Airport,medium_airport,44.68840027,-111.1179962,West Yellowstone,MT,6722,West Yellowstone,MT
KSOW,Show Low Regional Airport,small_airport,34.265049,-110.007084,Show Low,AZ,6724,Show Low,AZ
KLAR,Laramie Regional Airport,medium_airport,41.31209945678711,-105.6750030517578,Laramie,WY,6732,Laramie,WY
US-5705,Howe Airfield,closed,41.25903,-105.58925,Laramie,WY,6732,Laramie,WY
US-4764,Rock & A Hard Place Ranch Airport,small_airport,41.284785,-105.510786,Laramie,WY,6732,Laramie,WY
KSKX,Taos Regional Airport,small_airport,36.45819855,-105.6719971,Taos,NM,13426,Taos,NM
KASE,Aspen-Pitkin Co/Sardy Field,medium_airport,39.22320175,-106.8690033,Aspen,CO,11019,Aspen,CO
KTWF,Joslin Field Magic Valley Regional Airport,medium_airport,42.4818,-114.487999,Twin Falls,ID,6839,Twin Falls,ID
KGNT,Grants-Milan Municipal Airport,small_airport,35.167301178,-107.902000427,Grants,NM,6864,Grants,NM
KPUC,Carbon County Regional/Buck Davis Field,small_airport,39.61389923,-110.7509995,Price,UT,6983,Price,UT
KCDC,Cedar City Regional Airport,medium_airport,37.70100021362305,-113.0989990234375,Cedar City,UT,7023,Cedar City,UT
US-6051,Dubois Rest Area Heliport,heliport,44.1802,-112.2382,Dubois,ID,6752,Dubois,ID
US-2084,Wamsutter Airport,closed,41.68518,-107.98902,Wamsutter,WY,6753,Wamsutter,WY
KCMR,H.A. Clark Memorial Field,small_airport,35.305555,-112.194393,Williams,AZ,6860,Williams,AZ
AZ77,Sunrise Ranch Airport,closed,35.238546,-111.935708,Williams,AZ,6860,Williams,AZ
KGJT,Grand Junction Regional Airport,medium_airport,39.126663,-108.529387,Grand Junction,CO,6757,Grand Junction,CO
US-4626,Miracle Mile Airport,small_airport,42.21896,-106.86738,Hanna,WY,6759,Hanna,WY
US-4216,Antelope Springs Ranch Airport,small_airport,43.41404,-106.58489,Kaycee,WY,6763,Kaycee,WY
US-5450,Fisher Ranch Airport,closed,43.69045,-106.64215,Kaycee,WY,6763,Kaycee,WY
WA10,Gosney Airport,closed,43.722197,-106.667,Kaycee,WY,6763,Kaycee,WY
KCTB,Cut Bank International Airport,medium_airport,48.608657,-112.378183,Cut Bank,MT,11044,Cut Bank,MT
KHLN,Helena Regional Airport,medium_airport,46.6068,-111.983002,Helena,MT,6974,Helena,MT
US-2337,Silver City Airport,closed,46.74938,-112.18116,Helena,MT,6974,Helena,MT
US-6103,Fort Harrison Army Heliport,heliport,46.61603,-112.09581,Helena,MT,6974,Helena,MT
MT15,Fort Harrison Army Airfield,small_airport,46.624651,-112.110927,Helena,MT,6974,Helena,MT
KMLF,Milford Municipal-Ben and Judy Briscoe Field,small_airport,38.42660141,-113.012001,Milford,UT,6771,Milford,UT
KBYG,Johnson County Airport,small_airport,44.3810997009,-106.722000122,Buffalo,WY,6772,Buffalo,WY
US-5402,Rosette Airport,closed,41.81352,-113.36914,Park Valley,UT,6781,Park Valley,UT
KBMC,Brigham City Regional Airport,small_airport,41.552399,-112.061996,Brigham City,UT,6783,Brigham City,UT
KRKS,Southwest Wyoming Regional Airport,medium_airport,41.5942,-109.065001,Rock Springs,WY,6787,Rock Springs,WY
U53,Henry's Lake Airport,small_airport,44.634376,-111.345261,Island Park,ID,6794,Island Park,ID
KLWL,Wells Municipal Airport/Harriet Field,small_airport,41.117099762,-114.92199707,Wells,NV,6797,Wells,NV
US-2135,Currie Airport,small_airport,40.2832,-114.76452,Wells,NV,6797,Wells,NV
US-4089,Wilkins Airport,small_airport,41.40538,-114.76472,Wells,NV,6797,Wells,NV
KLGU,Logan-Cache Airport,medium_airport,41.7911987305,-111.851997375,Logan,UT,7056,Logan,UT
KRIL,Garfield County Regional Airport,medium_airport,39.526299,-107.726997,Rifle,CO,6799,Rifle,CO
KMTJ,Montrose Regional Airport,medium_airport,38.5097999573,-107.893997192,Montrose,CO,6942,Montrose,CO
CD19,Arapahoe Heliport,heliport,39.690799713134766,-105.50499725341795,Idaho Springs,CO,6809,Idaho Springs,CO
KAEJ,Central Colorado Regional Airport,small_airport,38.81420135498047,-106.12100219726562,Buena Vista,CO,6810,Buena Vista,CO
48U,Greater Green River Intergalactic Spaceport,small_airport,41.458,-109.489998,Green River,WY,6811,Green River,WY
